rx_Mbps-2g,rx_Mbps_avg3-2g,FreeTime_2.4GHz,Load_2.4GHz,rx_Mbps_avg5-2g,rx_Mbps_avg7-2g,rx_Mbps_lag1-2g,RxTime_2.4GHz,tx_Mbps_avg7-2g,rx_Mbps_lag2-2g,tx_Mbps_avg5-2g,rx_Mbps_lag3-2g,tx_pps-2g,tx_Mbps_avg3-2g,rx_pps-2g,tx_Mbps_lag1-2g,tx_Mbps_lag2-2g,tx_Mbps_lag3-2g,tx_Mbps-2g,LastDataUplinkRate,UplinkMCS,LastDataDownlinkRate,rx_Mbps,SignalStrength_avg10,VendorStats.Glitch_2.4GHz,rx_pps,ObssTime_2.4GHz,TxTime_2.4GHz,SignalStrength_avg7,SignalStrength_avg5,UplinkShortGuard
26.533,18.241,42.0,58.0,19.679,26.086,12.922,36.0,11.94,15.269,11.764,15.137,592.2,8.556,1504.2,7.15,15.258,21.561,3.259,270800.0,11.0,286700.0,10.106,-39.0,727.0,765.8,4.0,9.0,-39.14,-39.0,1.0
6.691,10.23,73.0,27.0,14.681,17.329,7.832,4.0,10.676,16.167,11.87,19.138,528.6,7.556,620.4,3.012,13.958,23.711,5.699,72200.0,7.0,72200.0,0.023,-38.2,139.0,21.0,6.0,13.0,-38.14,-38.4,1.0
2.279,4.292,56.0,44.0,6.064,6.189,0.282,12.0,11.817,10.314,11.876,11.333,1453.0,14.475,337.0,20.833,3.205,2.105,19.388,286700.0,11.0,286700.0,0.064,-45.7,226.0,67.4,5.0,22.0,-45.57,-45.2,1.0
6.848,6.454,86.0,14.0,5.488,5.596,11.048,1.0,10.689,1.465,13.327,0.327,64.4,9.917,264.6,0.276,29.367,31.515,0.107,72200.0,7.0,72200.0,4.092,-44.1,901.0,332.6,6.0,4.0,-44.14,-44.2,1.0
0.008,0.01,87.0,13.0,0.011,0.011,0.013,0.0,0.017,0.009,0.016,0.014,8.167,0.019,7.667,0.034,0.012,0.015,0.01,286700.0,11.0,270800.0,0.006,-61.0,1722.0,5.8,5.0,4.0,-61.0,-61.0,1.0
32.53,44.441,25.0,75.0,37.329,30.486,40.804,40.0,14.613,59.989,11.266,50.057,1368.6,6.136,2627.2,1.584,1.237,1.875,15.586,1000.0,0.0,270800.0,5.085,-51.8,506.0,400.4,1.0,29.0,-51.57,-50.2,0.0
43.882,32.332,18.0,82.0,28.557,26.445,23.751,54.0,24.79,29.362,19.303,25.82,1058.8,17.206,2946.0,23.509,18.163,23.069,9.947,286700.0,11.0,286700.0,22.413,-38.0,517.0,1751.0,5.0,12.0,-38.43,-39.2,1.0
1.765,4.812,50.0,50.0,6.021,7.085,1.597,3.0,31.674,11.074,30.767,8.91,2155.2,32.861,297.4,34.618,24.997,23.914,38.968,72200.0,7.0,72200.0,0.164,-32.2,740.0,188.6,3.0,37.0,-32.14,-32.2,1.0
1.9,11.78,68.0,32.0,17.946,17.71,4.387,6.0,19.772,29.052,20.978,27.187,1204.8,25.111,156.4,27.382,22.747,12.8,25.205,270800.0,11.0,286700.0,0.125,-37.3,841.0,134.0,4.0,14.0,-37.0,-37.2,1.0
5.289,23.255,77.0,23.0,20.801,19.944,30.355,1.0,6.735,34.121,7.217,17.811,465.6,2.579,317.0,0.281,2.188,13.981,5.269,72200.0,7.0,72200.0,3.209,-37.6,238.0,308.0,6.0,13.0,-37.71,-37.6,1.0
3.418,5.146,81.0,19.0,8.899,8.389,0.032,5.0,2.004,11.988,1.279,13.862,113.8,2.057,298.6,3.22,0.784,0.05,2.167,1000.0,0.0,286700.0,7.185,-48.1,362.0,598.2,8.0,5.0,-45.43,-43.8,0.0
11.603,3.916,83.0,17.0,2.369,2.235,0.07,5.0,4.93,0.076,6.686,0.051,78.8,7.843,961.6,12.862,9.902,5.653,0.765,1000.0,0.0,286700.0,9.466,-47.3,621.0,773.0,8.0,4.0,-48.43,-48.4,0.0
14.562,25.684,17.0,83.0,29.176,22.508,10.897,10.0,53.333,51.594,58.72,65.207,4366.8,83.636,1206.4,127.22,19.887,6.551,103.8,243700.0,11.0,258000.0,5.2,-44.1,544.0,886.8,3.0,59.0,-44.14,-44.2,1.0
7.241,5.766,84.0,16.0,6.051,6.47,10.011,6.0,1.477,0.046,2.033,0.048,15.8,1.884,620.2,0.194,5.433,4.476,0.024,1000.0,0.0,286700.0,8.909,-52.6,966.0,763.8,3.0,4.0,-53.29,-54.0,0.0
15.285,35.318,75.0,25.0,44.713,37.204,26.735,9.0,13.278,63.934,5.059,65.442,287.8,6.138,1211.8,9.002,6.867,1.099,2.544,96100.0,9.0,96100.0,0.082,-34.2,1188.0,68.6,5.0,6.0,-35.0,-35.2,1.0
8.078,6.33,68.0,32.0,8.06,8.316,4.156,3.0,21.475,6.757,22.147,13.054,1306.4,23.153,678.0,25.763,28.489,23.556,15.208,72200.0,7.0,72200.0,0.163,-47.2,739.0,182.2,4.0,22.0,-47.14,-47.2,400.0
20.727,19.91,75.0,25.0,13.159,11.254,22.137,5.0,7.19,16.867,3.045,0.061,276.0,0.641,813.6,0.213,1.374,3.098,0.336,286700.0,11.0,286700.0,10.925,-37.9,557.0,912.6,11.0,7.0,-38.57,-37.8,1.0
17.859,10.491,51.0,49.0,7.079,6.669,7.527,24.0,11.528,6.088,13.806,0.185,251.6,17.262,1502.4,20.069,31.345,12.746,0.372,96100.0,9.0,96100.0,4.723,-56.9,591.0,384.2,5.0,10.0,-56.29,-55.6,1.0
14.567,15.467,62.0,38.0,10.677,7.717,17.661,14.0,11.097,14.173,4.886,6.855,102.6,1.806,449.6,2.141,3.148,8.04,0.13,72200.0,7.0,65000.0,9.324,-45.9,615.0,754.2,14.0,5.0,-46.0,-46.2,1.0
11.783,9.147,77.0,23.0,5.529,6.358,6.358,8.0,3.344,9.3,4.646,0.1,71.2,0.096,973.0,0.05,0.124,11.626,0.115,141300.0,6.0,229400.0,11.894,-64.6,1139.0,931.2,7.0,4.0,-64.57,-64.6,1.0
14.359,5.824,57.0,43.0,6.496,10.37,2.659,26.0,14.766,0.454,20.461,7.726,552.667,22.389,104.5,28.688,29.317,18.815,9.162,96100.0,9.0,96100.0,0.046,-50.3,70.0,45.4,4.0,10.0,-51.29,-53.6,1.0
2.296,16.631,72.0,28.0,24.185,20.398,16.535,2.0,13.264,31.062,13.358,32.853,1535.8,20.987,191.6,19.953,8.398,3.668,34.609,72200.0,7.0,72200.0,2.161,-62.7,1221.0,179.8,3.0,19.0,-62.86,-62.6,400.0
0.14,4.276,74.0,26.0,5.623,6.068,3.307,2.0,13.067,9.381,15.399,11.668,702.6,13.643,104.0,12.811,14.824,15.586,13.295,72200.0,7.0,72200.0,0.047,-44.9,713.0,53.0,4.0,16.0,-44.86,-44.8,1.0
13.798,14.424,40.0,60.0,14.238,11.51,12.005,36.0,2.603,17.47,1.308,17.611,115.6,0.262,886.6,0.238,0.2,0.447,0.349,286700.0,11.0,286700.0,6.477,-29.0,3306.0,554.2,2.0,7.0,-29.0,-29.0,800.0
8.604,3.383,65.0,35.0,2.122,2.96,1.04,2.0,24.021,0.504,30.047,0.246,1996.8,41.554,894.0,60.951,36.82,13.482,26.891,96100.0,9.0,96100.0,1.809,-53.2,1233.0,538.4,3.0,25.0,-53.0,-54.0,400.0
3.76,5.49,70.0,30.0,5.363,4.843,3.323,2.0,7.623,9.386,6.317,10.286,914.4,7.212,322.6,6.677,4.16,4.481,10.798,243700.0,10.0,258000.0,3.632,-29.0,1207.0,301.8,3.0,22.0,-29.0,-29.0,1600.0
5.232,1.902,65.0,35.0,1.198,2.593,0.265,9.0,20.697,0.208,16.833,0.119,767.0,19.239,72.2,27.541,19.061,9.503,11.115,72200.0,7.0,65000.0,4.251,-45.9,1005.0,476.0,8.0,10.0,-46.0,-46.0,1.0
4.923,1.681,84.0,16.0,1.041,0.763,0.017,1.0,7.592,0.102,8.043,0.104,78.8,5.332,417.0,0.458,14.961,16.847,0.576,206500.0,8.0,286700.0,4.958,-48.6,908.0,406.0,7.0,5.0,-48.71,-48.6,1.0
7.698,20.308,47.0,53.0,27.279,20.225,12.376,6.0,9.678,40.851,10.119,48.215,2124.2,15.58,1432.8,20.526,0.63,2.101,25.583,72200.0,7.0,72200.0,0.05,-46.0,367.0,52.2,6.0,37.0,-46.0,-46.0,1.0
8.804,10.969,75.0,25.0,9.744,8.916,15.817,11.0,8.953,8.287,7.571,8.029,186.8,7.774,727.0,9.73,13.372,7.276,0.219,72200.0,7.0,72200.0,0.006,-42.0,732.0,5.6,5.0,5.0,-41.86,-41.6,1.0
27.956,24.499,3.0,97.0,23.603,18.089,17.933,62.0,17.277,27.607,17.816,27.467,1650.4,22.818,1166.0,23.784,27.987,8.565,16.684,21900.0,2.0,172000.0,12.747,-37.0,255.0,1112.2,2.0,27.0,-36.86,-36.8,1.0
22.437,23.092,35.0,65.0,19.209,15.101,27.02,33.0,10.2,19.819,9.477,12.74,829.8,10.41,747.4,13.409,7.648,5.983,10.172,72200.0,7.0,72200.0,14.234,-41.4,805.0,1154.4,9.0,16.0,-41.29,-41.4,1.0
13.506,16.549,28.0,72.0,10.784,7.738,17.241,39.0,8.564,18.9,8.997,4.115,749.0,6.964,97.6,4.032,3.005,12.461,13.855,286700.0,11.0,258000.0,3.156,-29.0,1738.0,331.2,2.0,24.0,-29.0,-29.0,800.0
31.596,36.018,42.0,58.0,29.29,22.549,46.031,20.0,17.675,30.428,16.457,24.23,1322.333,16.216,2417.167,15.853,17.537,18.842,15.258,72200.0,7.0,72200.0,10.62,-49.4,669.0,866.2,3.0,29.0,-49.71,-49.2,400.0
21.513,23.756,55.0,45.0,21.046,19.05,32.859,19.0,8.153,16.895,7.553,18.656,606.8,5.709,1776.8,4.477,6.746,9.933,5.904,72200.0,7.0,72200.0,0.073,-49.7,710.0,83.5,4.0,18.0,-49.71,-49.4,400.0
19.841,24.002,62.0,38.0,19.154,13.824,35.141,6.0,12.514,17.025,7.331,16.794,1117.6,6.078,984.6,0.519,5.503,9.86,12.213,96100.0,9.0,96100.0,0.186,-49.5,402.0,187.6,3.0,22.0,-51.71,-51.0,1.0
7.689,13.662,6.0,94.0,13.591,16.762,11.084,6.0,20.156,22.213,18.929,22.178,3523.6,21.771,741.0,21.832,0.448,5.749,43.033,195000.0,8.0,286700.0,7.243,-44.5,530.0,617.2,8.0,74.0,-44.0,-44.2,1.0
13.412,13.386,63.0,37.0,14.677,15.413,14.924,19.0,11.738,11.821,14.466,11.59,450.4,13.701,803.2,12.067,22.233,20.577,6.803,286700.0,11.0,286700.0,0.063,-50.4,1367.0,65.5,4.0,8.0,-51.57,-53.6,800.0
41.295,40.651,3.0,97.0,36.887,28.889,44.325,71.0,6.375,36.332,6.325,33.412,673.0,7.388,770.0,11.174,9.409,5.003,1.581,243700.0,10.0,162500.0,0.023,-37.4,434.0,20.0,5.0,10.0,-36.86,-36.8,1.0
58.602,25.933,3.0,97.0,31.067,35.427,7.944,54.0,34.177,11.254,47.433,39.175,2416.2,41.683,4838.2,54.893,48.393,57.282,21.762,96100.0,9.0,96100.0,22.442,-49.6,169.0,1822.6,1.0,37.0,-47.29,-46.2,1.0
8.158,8.457,44.0,56.0,13.356,10.438,10.548,6.0,14.222,6.666,11.981,20.734,2050.4,15.11,908.2,8.837,12.425,7.803,24.067,286700.0,11.0,243700.0,6.213,-29.0,833.0,530.6,2.0,42.0,-29.0,-29.0,800.0
5.591,20.048,33.0,67.0,23.441,18.201,23.213,7.0,21.971,31.341,10.289,27.622,1907.8,14.192,532.2,11.6,7.93,4.59,23.047,216600.0,9.0,172000.0,9.131,-41.0,1224.0,695.2,3.0,47.0,-41.14,-40.8,1.0
21.82,39.843,16.0,84.0,38.214,36.468,36.109,47.0,27.955,61.6,25.008,46.526,1980.2,21.873,437.2,20.301,13.687,15.431,31.632,96100.0,9.0,96100.0,0.328,-52.7,407.0,339.2,4.0,28.0,-53.0,-53.4,1.0
0.136,12.894,69.0,31.0,16.481,13.406,10.375,2.0,12.686,28.171,11.985,28.633,1027.167,12.508,115.0,14.719,0.207,6.453,22.598,286700.0,11.0,286700.0,0.124,-40.3,574.0,133.0,3.0,20.0,-41.57,-39.6,1.0
17.461,13.623,77.0,23.0,24.675,21.461,16.7,4.0,1.771,6.707,2.022,36.529,131.0,0.194,1120.2,0.309,0.11,3.861,0.164,72200.0,7.0,72200.0,4.138,-42.4,1215.0,336.8,9.0,4.0,-42.57,-42.8,1.0
42.585,31.379,18.0,82.0,23.965,18.491,33.324,47.0,3.053,18.228,2.009,15.819,101.6,1.332,1566.2,0.879,2.984,2.765,0.134,286700.0,11.0,243700.0,18.097,-29.2,1112.0,1378.6,6.0,8.0,-29.14,-29.0,1.0
7.623,37.054,39.0,61.0,27.188,20.527,39.93,22.0,34.126,63.609,43.866,24.377,2801.0,36.031,292.0,30.109,16.199,43.895,61.786,286700.0,11.0,286700.0,0.26,-40.7,709.0,285.6,1.0,32.0,-40.86,-42.8,1.0
7.384,5.938,80.0,20.0,5.303,5.775,6.324,5.0,0.07,4.107,0.077,6.32,21.6,0.086,636.0,0.126,0.1,0.102,0.033,103200.0,8.0,229400.0,7.47,-62.1,1199.0,624.6,4.0,4.0,-62.14,-62.2,800.0
8.473,3.389,62.0,38.0,9.587,8.77,0.176,2.0,10.596,1.518,9.617,16.039,1272.2,15.216,733.0,17.734,12.223,0.19,15.691,72200.0,7.0,72200.0,0.126,-47.9,937.0,139.6,2.0,29.0,-48.0,-48.0,400.0
10.366,11.498,65.0,35.0,24.65,25.176,4.546,8.0,6.099,19.583,6.529,43.379,640.0,8.69,973.6,11.735,7.25,3.584,7.084,72200.0,7.0,72200.0,0.014,-46.6,382.0,15.0,8.0,14.0,-46.43,-46.6,1.0
0.135,0.227,72.0,28.0,11.923,12.11,0.065,2.0,5.603,0.48,7.75,30.392,1026.8,12.812,145.4,7.428,6.561,0.201,24.446,109600.0,10.0,286700.0,0.098,-50.9,955.0,103.8,4.0,16.0,-50.86,-51.0,3200.0
13.325,12.424,67.0,33.0,8.853,11.298,15.858,8.0,8.132,8.09,8.171,0.19,254.8,6.742,391.6,5.535,12.817,11.991,1.874,1000.0,0.0,286700.0,3.813,-48.0,165.0,317.0,8.0,16.0,-49.29,-51.6,0.0
0.083,0.089,77.0,23.0,0.547,0.939,0.074,1.0,7.623,0.111,9.063,0.075,377.4,11.6,93.0,8.832,17.329,10.452,8.64,195000.0,8.0,195000.0,0.08,-62.0,1358.0,89.2,4.0,10.0,-62.0,-62.2,1600.0
10.531,7.729,69.0,31.0,9.028,11.032,12.478,8.0,4.694,0.178,6.046,2.843,137.2,5.462,413.6,3.194,13.047,9.272,0.145,72200.0,7.0,72200.0,6.001,-49.4,875.0,503.0,7.0,6.0,-49.0,-49.0,1.0
13.054,12.657,57.0,43.0,14.604,18.999,12.364,22.0,20.691,12.553,21.209,13.078,952.8,19.218,913.2,26.313,21.656,22.034,9.685,72200.0,7.0,72200.0,6.128,-39.9,301.0,513.4,4.0,13.0,-40.14,-40.2,1.0
0.08,4.227,74.0,26.0,6.853,5.682,0.083,1.0,2.401,12.518,3.323,16.415,358.2,5.482,87.0,8.228,0.052,0.109,8.165,286700.0,11.0,286700.0,0.085,-29.5,1558.0,90.0,8.0,9.0,-29.43,-29.4,1.0
1.854,32.607,39.0,61.0,45.697,37.735,36.473,2.0,23.427,59.493,30.115,69.235,3397.8,43.474,373.6,44.874,4.254,7.503,81.294,286700.0,11.0,229400.0,0.338,-29.4,869.0,371.4,3.0,48.0,-29.29,-29.4,1.0
1.309,4.467,58.0,42.0,8.56,7.323,2.382,2.0,8.776,9.71,9.595,11.312,845.6,11.14,157.8,10.743,9.081,8.101,13.595,72200.0,7.0,72200.0,1.17,-45.1,1128.0,128.6,8.0,20.0,-45.14,-45.4,1.0
7.712,5.714,67.0,33.0,3.454,3.096,9.364,5.0,5.009,0.065,6.218,0.063,24.2,5.094,661.2,2.497,12.746,9.929,0.04,206500.0,8.0,286700.0,7.679,-32.3,477.0,652.6,17.0,6.0,-32.14,-32.2,1.0
27.925,18.933,42.0,58.0,15.401,22.116,18.32,37.0,17.31,10.554,23.925,3.508,778.8,18.547,1953.0,15.1,30.629,46.619,9.913,72200.0,7.0,72200.0,3.909,-49.2,227.0,330.0,6.0,7.0,-49.57,-49.6,1.0
9.611,9.709,41.0,59.0,10.217,13.195,9.865,2.0,1.7,9.65,2.297,6.234,705.2,3.72,807.0,2.202,1.2,0.094,7.759,286700.0,11.0,270800.0,9.012,-29.0,1038.0,740.0,7.0,39.0,-29.0,-29.0,1.0
8.636,16.34,56.0,44.0,13.615,10.619,18.149,12.0,17.477,22.234,14.548,13.499,1340.6,13.509,228.4,17.097,6.318,16.494,17.112,65000.0,7.0,72200.0,8.507,-49.6,162.0,692.8,4.0,23.0,-49.43,-49.6,1.0
9.428,10.161,64.0,36.0,9.523,9.345,12.337,2.0,29.012,8.719,15.786,0.512,1153.4,13.015,992.8,12.279,13.0,11.488,13.765,286700.0,11.0,286700.0,6.505,-33.1,512.0,542.6,8.0,21.0,-33.14,-33.0,1.0
10.405,26.663,58.0,42.0,25.49,20.881,32.749,2.0,3.645,36.835,3.872,29.25,893.6,4.368,972.8,1.329,1.059,3.194,10.717,286700.0,11.0,286700.0,0.03,-31.7,2537.0,26.6,3.0,28.0,-31.71,-31.6,1.0
0.013,0.012,84.0,16.0,0.011,0.012,0.009,1.0,0.017,0.013,0.017,0.009,12.6,0.02,12.2,0.029,0.015,0.01,0.016,286700.0,11.0,258000.0,0.005,-60.5,1237.0,4.2,7.0,4.0,-60.43,-60.4,1.0
14.821,12.566,52.0,48.0,9.747,8.099,16.763,30.0,9.718,6.114,10.958,8.313,863.6,9.384,629.0,11.369,7.155,9.655,9.627,96100.0,9.0,96100.0,0.297,-53.5,720.0,318.2,3.0,11.0,-53.57,-54.2,400.0
19.895,23.716,42.0,58.0,20.232,17.887,27.646,28.0,5.606,23.608,3.462,22.623,1134.4,3.758,488.2,1.403,0.454,2.341,9.416,96100.0,9.0,96100.0,5.501,-47.3,249.0,558.2,7.0,21.0,-48.29,-49.2,1.0
14.901,12.838,72.0,28.0,14.013,11.021,13.863,16.0,3.41,9.749,0.086,13.506,60.0,0.089,1247.8,0.095,0.068,0.113,0.104,172000.0,7.0,229400.0,14.58,-63.3,1189.0,1130.8,4.0,5.0,-63.0,-63.0,1.0
64.288,27.643,33.0,67.0,27.476,20.833,0.574,43.0,34.967,18.066,42.835,32.968,1929.2,68.809,5640.0,112.332,55.525,0.173,38.57,286700.0,11.0,229400.0,72.912,-33.3,326.0,6120.4,4.0,12.0,-33.0,-33.0,1.0
4.357,15.002,64.0,36.0,17.313,18.293,11.885,2.0,12.643,28.763,12.736,26.316,898.2,6.781,164.6,7.006,2.6,10.229,10.736,72200.0,7.0,72200.0,4.262,-46.3,396.0,348.6,6.0,24.0,-46.43,-46.6,1.0
4.321,1.681,45.0,55.0,14.411,10.851,0.418,3.0,15.94,0.304,18.498,29.166,2186.8,30.391,800.6,36.128,28.353,0.797,26.691,1000.0,0.0,286700.0,0.534,-37.1,712.0,47.6,5.0,42.0,-37.14,-37.6,0.0
5.598,6.78,59.0,41.0,7.978,11.68,9.869,15.0,10.982,4.872,9.976,0.29,574.6,5.932,263.4,2.255,8.703,18.077,6.838,96100.0,9.0,96100.0,5.456,-55.3,299.0,476.8,3.0,16.0,-56.71,-56.0,1.0
0.005,0.012,85.0,15.0,0.012,0.012,0.019,0.0,0.014,0.005,0.014,0.005,3.8,0.014,4.2,0.024,0.005,0.005,0.005,86500.0,9.0,86500.0,0.003,-34.0,999.0,4.0,7.0,4.0,-34.0,-34.0,800.0
29.172,42.068,20.0,80.0,25.447,19.311,56.832,28.0,23.244,40.2,23.799,0.404,2080.6,18.036,2331.6,0.379,15.658,35.13,38.07,286700.0,11.0,286700.0,34.941,-35.6,413.0,2651.8,2.0,42.0,-35.86,-36.0,1.0
8.703,7.245,59.0,41.0,7.576,7.752,12.683,18.0,11.861,0.349,10.429,3.699,362.2,12.904,722.4,11.275,24.583,13.213,2.853,72200.0,7.0,72200.0,0.044,-46.3,155.0,50.4,10.0,11.0,-46.43,-46.0,1.0
0.26,2.483,32.0,68.0,5.268,6.954,3.276,2.0,8.85,3.912,10.888,11.193,1475.2,7.996,70.8,3.336,0.232,13.664,20.419,243700.0,10.0,286700.0,0.041,-38.2,1627.0,44.833,5.0,38.0,-36.86,-36.8,1.0
33.766,40.136,26.0,74.0,49.678,40.653,41.643,35.0,43.194,45.0,28.809,64.132,2745.6,40.574,2968.0,33.453,35.349,10.64,52.921,65000.0,7.0,72200.0,0.06,-49.6,389.0,68.75,2.0,30.0,-49.43,-49.0,1.0
35.23,37.414,38.0,62.0,37.815,34.682,36.35,11.0,3.898,40.663,4.639,36.34,1375.4,7.376,3053.0,3.325,3.888,0.52,14.916,96100.0,9.0,96100.0,8.084,-50.1,256.0,739.4,6.0,40.0,-47.29,-46.8,1.0
12.446,8.703,44.0,56.0,9.338,10.775,7.537,5.0,9.643,6.126,6.495,4.189,888.2,6.697,1053.4,7.037,3.082,0.056,9.971,149700.0,6.0,229400.0,14.282,-62.3,1119.0,1070.6,6.0,35.0,-62.29,-62.4,1.0
18.163,7.436,70.0,30.0,15.491,21.357,3.774,6.0,11.62,0.371,11.646,26.302,587.8,18.522,1524.4,24.713,25.58,2.167,5.274,86500.0,9.0,96100.0,6.007,-52.6,922.0,498.6,4.0,15.0,-52.71,-53.2,800.0
1.181,0.696,31.0,69.0,4.918,4.429,0.739,3.0,27.454,0.167,27.696,7.787,3508.2,34.581,1210.2,37.783,19.953,17.497,46.008,286700.0,11.0,243700.0,0.053,-37.0,863.0,58.8,2.0,57.0,-37.0,-37.0,1.0
27.456,18.553,46.0,54.0,12.702,9.869,19.48,34.0,12.337,8.723,13.838,7.685,374.0,15.089,1326.6,20.009,21.109,11.288,4.148,286700.0,11.0,195000.0,0.046,-38.3,679.0,45.8,4.0,10.0,-38.43,-38.4,1.0
24.598,16.163,11.0,89.0,14.064,16.406,17.61,61.0,15.697,6.28,10.934,11.842,967.167,9.918,121.0,7.808,2.282,10.1,19.664,206500.0,8.0,206500.0,0.128,-63.6,739.0,141.6,1.0,21.0,-63.57,-63.6,1.0
0.064,3.403,76.0,24.0,3.323,2.38,4.064,1.0,5.515,6.082,6.56,6.336,345.6,3.864,71.2,3.616,0.039,7.081,7.937,286700.0,11.0,286700.0,0.066,-39.0,857.0,73.6,12.0,8.0,-39.0,-39.0,1.0
8.389,4.373,63.0,37.0,2.65,3.364,4.642,4.0,5.785,0.089,7.674,0.079,56.8,7.95,694.8,9.352,14.407,9.343,0.091,286700.0,11.0,286700.0,6.283,-30.4,1083.0,519.4,16.0,4.0,-30.43,-30.4,1.0
27.078,19.208,41.0,59.0,12.615,9.082,21.014,46.0,15.219,9.531,15.144,5.222,266.2,15.719,1124.6,22.394,24.44,13.257,0.323,96100.0,9.0,96100.0,6.937,-53.1,386.0,566.4,3.0,6.0,-53.43,-52.6,400.0
13.796,14.307,43.0,57.0,13.425,10.467,9.015,32.0,13.616,20.111,9.234,18.209,523.2,5.034,801.6,2.292,8.709,13.406,4.102,72200.0,7.0,72200.0,3.451,-43.9,720.0,301.333,5.0,13.0,-44.0,-44.0,1.0
3.631,8.721,84.0,16.0,10.212,9.623,10.038,1.0,1.817,12.494,2.0,11.845,198.8,3.015,45.6,3.843,1.649,0.178,3.554,65000.0,7.0,72200.0,3.72,-51.6,665.0,311.0,7.0,7.0,-51.86,-52.2,1.0
8.94,22.299,44.0,56.0,27.64,30.09,18.588,3.0,11.201,39.37,11.091,34.047,1645.2,13.909,929.4,13.883,6.699,5.756,21.145,286700.0,11.0,286700.0,7.36,-45.1,368.0,667.167,6.0,39.0,-45.29,-45.2,1.0
15.376,13.857,62.0,38.0,10.346,9.122,13.068,20.0,5.596,13.126,5.572,9.027,124.0,3.662,504.2,0.257,10.567,12.316,0.162,286700.0,11.0,286700.0,6.039,-29.0,2788.0,503.6,3.0,6.0,-29.0,-29.0,800.0
12.997,8.773,50.0,50.0,8.122,7.452,8.828,23.0,7.416,4.493,8.446,6.827,371.2,11.205,78.0,10.495,16.349,6.031,6.772,195000.0,8.0,229400.0,0.064,-63.6,809.0,71.0,5.0,16.0,-63.29,-63.2,1.0
0.046,0.056,74.0,26.0,0.089,0.083,0.058,1.0,13.84,0.065,15.443,0.108,227.4,8.836,51.0,8.739,12.673,20.371,5.096,258000.0,10.0,286700.0,0.047,-33.0,505.0,49.8,15.0,7.0,-33.0,-33.0,1.0
44.198,29.013,46.0,54.0,21.399,24.716,19.694,34.0,17.517,23.147,18.342,10.623,511.4,16.139,3225.8,22.106,22.777,19.673,3.533,6000.0,0.0,96100.0,4.82,-51.2,596.0,399.8,3.0,6.0,-51.0,-51.2,0.0
0.435,10.939,39.0,61.0,10.84,11.684,12.364,3.0,15.072,20.018,18.924,12.511,2162.6,17.881,267.8,15.165,7.959,21.623,30.518,65000.0,7.0,72200.0,0.154,-42.4,288.0,173.2,3.0,47.0,-42.14,-41.8,1.0
1.481,5.768,69.0,31.0,4.647,4.643,6.059,3.0,22.519,9.764,17.571,5.45,652.6,10.125,180.8,7.788,12.639,25.107,9.949,96100.0,9.0,96100.0,1.381,-38.6,740.0,123.4,4.0,18.0,-39.86,-40.4,1.0
24.036,19.042,25.0,75.0,15.267,13.776,23.923,41.0,8.429,9.168,8.117,13.629,991.6,13.39,133.6,19.192,0.055,0.243,20.922,103200.0,4.0,258000.0,0.095,-29.6,655.0,101.333,6.0,19.0,-29.71,-29.0,1.0
4.491,2.575,37.0,63.0,1.618,1.245,2.946,9.0,17.112,0.289,17.465,0.258,1015.0,23.011,739.2,19.883,26.559,12.654,22.592,195000.0,8.0,243700.0,4.546,-61.0,769.0,732.6,1.0,44.0,-60.57,-60.0,1600.0
18.326,13.074,53.0,47.0,10.359,13.972,17.83,15.0,22.95,3.065,24.199,0.476,987.8,21.599,1517.2,16.255,38.304,39.127,10.237,96100.0,9.0,96100.0,11.331,-37.2,622.0,930.6,3.0,25.0,-35.43,-36.4,400.0
11.753,4.88,35.0,65.0,9.919,10.409,1.988,19.0,19.511,0.898,22.283,10.214,2324.2,29.903,911.0,26.998,33.449,18.055,29.261,96100.0,9.0,96100.0,0.762,-51.3,398.0,825.6,6.0,34.0,-50.14,-52.6,1.0
0.153,0.494,69.0,31.0,5.521,9.142,0.12,2.0,5.488,1.209,5.348,9.737,819.2,6.614,35.4,7.227,1.922,2.77,10.694,72200.0,7.0,72200.0,0.124,-62.4,1001.0,141.4,4.0,21.0,-62.14,-61.8,400.0
0.449,6.991,37.0,63.0,11.516,11.024,4.009,3.0,18.424,16.516,20.733,19.038,2349.2,25.697,235.8,25.859,21.896,12.763,29.336,1000.0,0.0,286700.0,0.014,-49.0,850.0,18.6,1.0,52.0,-49.14,-49.2,0.0
18.722,15.537,54.0,46.0,10.02,9.262,17.895,32.0,0.688,9.995,0.923,0.05,184.4,0.603,7.4,0.239,1.369,2.09,0.202,72200.0,7.0,72200.0,7.432,-49.9,293.0,600.4,4.0,6.0,-49.86,-49.8,1.0
22.316,34.387,70.0,30.0,32.108,25.815,32.347,6.0,3.385,48.499,1.28,48.316,215.4,0.303,1745.0,0.465,0.176,1.131,0.267,72200.0,7.0,72200.0,2.738,-44.3,1178.0,229.4,11.0,4.0,-44.86,-45.0,1.0
3.79,26.929,11.0,89.0,22.726,28.388,37.362,3.0,27.546,39.636,35.02,19.816,3352.8,23.072,549.4,14.847,11.431,55.191,42.939,96100.0,9.0,96100.0,0.445,-54.4,984.0,470.4,1.0,79.0,-54.14,-54.2,400.0
